id_proposta,pd,score_1a10,decisao,taxa_am,prazo_meses,pct_entrada_minima
P001727,0.0597863325,7,APROVAR,0.0250000000,60,0.1500000000
P001728,0.0549166126,7,APROVAR,0.0250000000,60,0.1500000000
P001729,0.0355299450,8,APROVAR,0.0240000000,60,0.1500000000
P001730,0.0830092710,5,NEGAR,,,
P001731,0.3995005257,1,NEGAR,,,
P001732,0.0287141630,9,APROVAR,0.0230000000,60,0.1000000000
P001733,0.1370803692,4,NEGAR,,,
P001734,0.0786629477,5,NEGAR,,,
P001735,0.0226811427,9,APROVAR,0.0230000000,60,0.1000000000
P001736,0.0441582005,8,APROVAR,0.0240000000,60,0.1500000000
P001737,0.3399194816,2,NEGAR,,,
P001738,0.0410886258,8,APROVAR,0.0240000000,60,0.1500000000
P001739,0.0248716631,9,APROVAR,0.0230000000,60,0.1000000000
P001740,0.0604366243,6,APROVAR,0.0260000000,48,0.2000000000
P001741,0.1323367337,4,NEGAR,,,
P001742,0.0526122389,7,APROVAR,0.0250000000,60,0.1500000000
P001743,0.2190981651,3,NEGAR,,,
P001744,0.0806071040,5,NEGAR,,,
P001745,0.2320203929,2,NEGAR,,,
P001746,0.1557996348,3,NEGAR,,,
P001747,0.0490123109,8,APROVAR,0.0240000000,60,0.1500000000
P001748,0.0494992721,8,APROVAR,0.0240000000,60,0.1500000000
P001749,0.1948939930,3,NEGAR,,,
P001750,0.0314075475,9,APROVAR,0.0230000000,60,0.1000000000
P001751,0.0927846850,5,NEGAR,,,
P001752,0.1506938639,3,NEGAR,,,
P001753,0.0499953577,8,APROVAR,0.0240000000,60,0.1500000000
P001754,0.3034645590,2,NEGAR,,,
P001755,0.0533753601,7,APROVAR,0.0250000000,60,0.1500000000
P001756,0.4174358365,1,NEGAR,,,
P001757,0.0725964370,6,APROVAR,0.0260000000,48,0.2000000000
P001758,0.3242632654,2,NEGAR,,,
P001759,0.0648225639,6,APROVAR,0.0260000000,48,0.2000000000
P001760,0.0828797505,5,NEGAR,,,
P001761,0.1960466272,3,NEGAR,,,
P001762,0.3948682197,1,NEGAR,,,
P001763,0.3267304844,2,NEGAR,,,
P001764,0.0225025124,9,APROVAR,0.0230000000,60,0.1000000000
P001765,0.0946822448,5,NEGAR,,,
P001766,0.0259960489,9,APROVAR,0.0230000000,60,0.1000000000
P001767,0.0585014533,7,APROVAR,0.0250000000,60,0.1500000000
P001768,0.1617219577,3,NEGAR,,,
P001769,0.0587935244,7,APROVAR,0.0250000000,60,0.1500000000
P001770,0.0378583551,8,APROVAR,0.0240000000,60,0.1500000000
P001771,0.0447862120,8,APROVAR,0.0240000000,60,0.1500000000
P001772,0.1744535606,3,NEGAR,,,
P001773,0.0545931675,7,APROVAR,0.0250000000,60,0.1500000000
P001774,0.0618598029,6,APROVAR,0.0260000000,48,0.2000000000
P001775,0.0350744351,8,APROVAR,0.0240000000,60,0.1500000000
P001776,0.3630840667,1,NEGAR,,,
P001777,0.3048132394,2,NEGAR,,,
P001778,0.0816739590,5,NEGAR,,,
P001779,0.0417937030,8,APROVAR,0.0240000000,60,0.1500000000
P001780,0.0439276367,8,APROVAR,0.0240000000,60,0.1500000000
P001781,0.0471462901,8,APROVAR,0.0240000000,60,0.1500000000
P001782,0.1974490670,3,NEGAR,,,
P001783,0.0580266769,7,APROVAR,0.0250000000,60,0.1500000000
P001784,0.2252451187,2,NEGAR,,,
P001785,0.5519957363,1,NEGAR,,,
P001786,0.0272457646,9,APROVAR,0.0230000000,60,0.1000000000
P001787,0.0657382191,6,APROVAR,0.0260000000,48,0.2000000000
P001788,0.0299576636,9,APROVAR,0.0230000000,60,0.1000000000
P001789,0.0256615357,9,APROVAR,0.0230000000,60,0.1000000000
P001790,0.3525832002,1,NEGAR,,,
P001791,0.0669069499,6,APROVAR,0.0260000000,48,0.2000000000
P001792,0.0480688533,8,APROVAR,0.0240000000,60,0.1500000000
P001793,0.1835685398,3,NEGAR,,,
P001794,0.0419933192,8,APROVAR,0.0240000000,60,0.1500000000
P001795,0.1975743516,3,NEGAR,,,
P001796,0.0587439802,7,APROVAR,0.0250000000,60,0.1500000000
P001797,0.2371089983,2,NEGAR,,,
P001798,0.2296674865,2,NEGAR,,,
P001799,0.0350968309,8,APROVAR,0.0240000000,60,0.1500000000
P001800,0.0619202789,6,APROVAR,0.0260000000,48,0.2000000000
P001801,0.2968858249,2,NEGAR,,,
P001802,0.3398756998,2,NEGAR,,,
P001803,0.0392542042,8,APROVAR,0.0240000000,60,0.1500000000
P001804,0.0253952822,9,APROVAR,0.0230000000,60,0.1000000000
P001805,0.0793578913,5,NEGAR,,,
P001806,0.1374985980,4,NEGAR,,,
P001807,0.0492051518,8,APROVAR,0.0240000000,60,0.1500000000
P001808,0.1402717890,4,NEGAR,,,
P001809,0.2352222968,2,NEGAR,,,
P001810,0.1050177655,4,NEGAR,,,
P001811,0.1326795628,4,NEGAR,,,
P001812,0.0548964337,7,APROVAR,0.0250000000,60,0.1500000000
P001813,0.0875334542,5,NEGAR,,,
P001814,0.0758971311,5,NEGAR,,,
P001815,0.0726117919,6,APROVAR,0.0260000000,48,0.2000000000
P001816,0.1992118644,3,NEGAR,,,
P001817,0.1414465136,4,NEGAR,,,
P001818,0.0716527830,6,APROVAR,0.0260000000,48,0.2000000000
P001819,0.1617055301,3,NEGAR,,,
P001820,0.4812569643,1,NEGAR,,,
P001821,0.2337508391,2,NEGAR,,,
P001822,0.3282742508,2,NEGAR,,,
P001823,0.2446243290,2,NEGAR,,,
P001824,0.2732926238,2,NEGAR,,,
P001825,0.0385066211,8,APROVAR,0.0240000000,60,0.1500000000
P001826,0.0976810657,5,NEGAR,,,
P001827,0.1338148415,4,NEGAR,,,
P001828,0.1537855925,3,NEGAR,,,
P001829,0.0886723151,5,NEGAR,,,
P001830,0.2626812671,2,NEGAR,,,
P001831,0.5645080752,1,NEGAR,,,
P001832,0.3249547201,2,NEGAR,,,
P001833,0.0618165582,6,APROVAR,0.0260000000,48,0.2000000000
P001834,0.0268882519,9,APROVAR,0.0230000000,60,0.1000000000
P001835,0.0554334511,7,APROVAR,0.0250000000,60,0.1500000000
P001836,0.1401418475,4,NEGAR,,,
P001837,0.0450953647,8,APROVAR,0.0240000000,60,0.1500000000
P001838,0.1526767177,3,NEGAR,,,
P001839,0.2076881320,3,NEGAR,,,
P001840,0.1973859874,3,NEGAR,,,
P001841,0.0399836077,8,APROVAR,0.0240000000,60,0.1500000000
P001842,0.3263756226,2,NEGAR,,,
P001843,0.0989441911,5,NEGAR,,,
P001844,0.2708161266,2,NEGAR,,,
P001845,0.0814106640,5,NEGAR,,,
P001846,0.0404951827,8,APROVAR,0.0240000000,60,0.1500000000
P001847,0.1250807643,4,NEGAR,,,
P001848,0.0870603699,5,NEGAR,,,
P001849,0.3144080575,2,NEGAR,,,
P001850,0.0826945482,5,NEGAR,,,
P001851,0.0676664482,6,APROVAR,0.0260000000,48,0.2000000000
P001852,0.0911711647,5,NEGAR,,,
P001853,0.0429550343,8,APROVAR,0.0240000000,60,0.1500000000
P001854,0.0876257910,5,NEGAR,,,
P001855,0.0661252155,6,APROVAR,0.0260000000,48,0.2000000000
P001856,0.0224294497,9,APROVAR,0.0230000000,60,0.1000000000
P001857,0.0382463924,8,APROVAR,0.0240000000,60,0.1500000000
P001858,0.0672517729,6,APROVAR,0.0260000000,48,0.2000000000
P001859,0.2479053934,2,NEGAR,,,
P001860,0.0847405726,5,NEGAR,,,
P001861,0.1572890850,3,NEGAR,,,
P001862,0.1532039376,3,NEGAR,,,
P001863,0.1874804085,3,NEGAR,,,
P001864,0.0313723310,9,APROVAR,0.0230000000,60,0.1000000000
P001865,0.0451011466,8,APROVAR,0.0240000000,60,0.1500000000
P001866,0.1253851024,4,NEGAR,,,
P001867,0.0543844134,7,APROVAR,0.0250000000,60,0.1500000000
P001868,0.2191274647,3,NEGAR,,,
P001869,0.3358367462,2,NEGAR,,,
P001870,0.3178741594,2,NEGAR,,,
P001871,0.2891443009,2,NEGAR,,,
P001872,0.1627692019,3,NEGAR,,,
P001873,0.0325759704,9,APROVAR,0.0230000000,60,0.1000000000
P001874,0.2371516438,2,NEGAR,,,
P001875,0.0324900803,9,APROVAR,0.0230000000,60,0.1000000000
P001876,0.3024103407,2,NEGAR,,,
P001877,0.3045175869,2,NEGAR,,,
P001878,0.0653165543,6,APROVAR,0.0260000000,48,0.2000000000
P001879,0.0611388306,6,APROVAR,0.0260000000,48,0.2000000000
P001880,0.3398843011,2,NEGAR,,,
P001881,0.1803038865,3,NEGAR,,,
P001882,0.0357093097,8,APROVAR,0.0240000000,60,0.1500000000
P001883,0.0270623727,9,APROVAR,0.0230000000,60,0.1000000000
P001884,0.1235483149,4,NEGAR,,,
P001885,0.0249670199,9,APROVAR,0.0230000000,60,0.1000000000
P001886,0.0354917431,8,APROVAR,0.0240000000,60,0.1500000000
P001887,0.0410040060,8,APROVAR,0.0240000000,60,0.1500000000
P001888,0.6693963832,1,NEGAR,,,
P001889,0.2577572422,2,NEGAR,,,
P001890,0.0750744752,5,NEGAR,,,
P001891,0.0257490387,9,APROVAR,0.0230000000,60,0.1000000000
P001892,0.0743163083,6,APROVAR,0.0260000000,48,0.2000000000
P001893,0.0901002392,5,NEGAR,,,
P001894,0.0381347317,8,APROVAR,0.0240000000,60,0.1500000000
P001895,0.2840758048,2,NEGAR,,,
P001896,0.2032691642,3,NEGAR,,,
P001897,0.0380344798,8,APROVAR,0.0240000000,60,0.1500000000
P001898,0.0438653329,8,APROVAR,0.0240000000,60,0.1500000000
P001899,0.1946125648,3,NEGAR,,,
P001900,0.1295615611,4,NEGAR,,,
P001901,0.3416408726,2,NEGAR,,,
P001902,0.2145123066,3,NEGAR,,,
P001903,0.0310885675,9,APROVAR,0.0230000000,60,0.1000000000
P001904,0.0547610978,7,APROVAR,0.0250000000,60,0.1500000000
P001905,0.0595547827,7,APROVAR,0.0250000000,60,0.1500000000
P001906,0.1070922350,4,NEGAR,,,
P001907,0.0538418945,7,APROVAR,0.0250000000,60,0.1500000000
P001908,0.1766990978,3,NEGAR,,,
P001909,0.2354529928,2,NEGAR,,,
P001910,0.0580563473,7,APROVAR,0.0250000000,60,0.1500000000
P001911,0.2002929792,3,NEGAR,,,
P001912,0.2603200564,2,NEGAR,,,
P001913,0.0996995072,5,NEGAR,,,
P001914,0.1416926420,4,NEGAR,,,
P001915,0.1959064505,3,NEGAR,,,
P001916,0.0817692156,5,NEGAR,,,
P001917,0.1892013445,3,NEGAR,,,
P001918,0.1482786434,4,NEGAR,,,
P001919,0.2518020095,2,NEGAR,,,
P001920,0.0750616857,5,NEGAR,,,
P001921,0.1886419688,3,NEGAR,,,
P001922,0.1653322248,3,NEGAR,,,
P001923,0.0417214892,8,APROVAR,0.0240000000,60,0.1500000000
P001924,0.1128109872,4,NEGAR,,,
P001925,0.2148887896,3,NEGAR,,,
P001926,0.2749899902,2,NEGAR,,,
P001927,0.2738137735,2,NEGAR,,,
P001928,0.0304307415,9,APROVAR,0.0230000000,60,0.1000000000
P001929,0.0528857843,7,APROVAR,0.0250000000,60,0.1500000000
P001930,0.2578910668,2,NEGAR,,,
P001931,0.2071124392,3,NEGAR,,,
P001932,0.0547884933,7,APROVAR,0.0250000000,60,0.1500000000
P001933,0.0366859411,8,APROVAR,0.0240000000,60,0.1500000000
P001934,0.1942744453,3,NEGAR,,,
P001935,0.2462733555,2,NEGAR,,,
P001936,0.0338936538,9,APROVAR,0.0230000000,60,0.1000000000
P001937,0.2091156006,3,NEGAR,,,
P001938,0.0319707833,9,APROVAR,0.0230000000,60,0.1000000000
P001939,0.0288074448,9,APROVAR,0.0230000000,60,0.1000000000
P001940,0.1930994859,3,NEGAR,,,
P001941,0.0425325991,8,APROVAR,0.0240000000,60,0.1500000000
P001942,0.2994486408,2,NEGAR,,,
P001943,0.0719859671,6,APROVAR,0.0260000000,48,0.2000000000
P001944,0.4132954348,1,NEGAR,,,
P001945,0.0301421293,9,APROVAR,0.0230000000,60,0.1000000000
P001946,0.2375759210,2,NEGAR,,,
P001947,0.0534548839,7,APROVAR,0.0250000000,60,0.1500000000
P001948,0.1937397230,3,NEGAR,,,
P001949,0.4293743721,1,NEGAR,,,
P001950,0.3224253945,2,NEGAR,,,
P001951,0.0285249890,9,APROVAR,0.0230000000,60,0.1000000000
P001952,0.0581736878,7,APROVAR,0.0250000000,60,0.1500000000
P001953,0.0765289917,5,NEGAR,,,
P001954,0.3217651371,2,NEGAR,,,
P001955,0.0707782126,6,APROVAR,0.0260000000,48,0.2000000000
P001956,0.1312517671,4,NEGAR,,,
P001957,0.0615479996,6,APROVAR,0.0260000000,48,0.2000000000
P001958,0.0497391465,8,APROVAR,0.0240000000,60,0.1500000000
P001959,0.3529974434,1,NEGAR,,,
P001960,0.2357113334,2,NEGAR,,,
P001961,0.3450384569,2,NEGAR,,,
P001962,0.1298886371,4,NEGAR,,,
P001963,0.4215057597,1,NEGAR,,,
P001964,0.1521493769,3,NEGAR,,,
P001965,0.0763731340,5,NEGAR,,,
P001966,0.2665234707,2,NEGAR,,,
P001967,0.0421901551,8,APROVAR,0.0240000000,60,0.1500000000
P001968,0.0734374852,6,APROVAR,0.0260000000,48,0.2000000000
P001969,0.1200990318,4,NEGAR,,,
P001970,0.4314338210,1,NEGAR,,,
P001971,0.0800756430,5,NEGAR,,,
P001972,0.0544996758,7,APROVAR,0.0250000000,60,0.1500000000
P001973,0.3283916872,2,NEGAR,,,
P001974,0.0615372144,6,APROVAR,0.0260000000,48,0.2000000000
P001975,0.1185632331,4,NEGAR,,,
P001976,0.0858417109,5,NEGAR,,,
P001977,0.1907925815,3,NEGAR,,,
P001978,0.1108466290,4,NEGAR,,,
P001979,0.0512585557,7,APROVAR,0.0250000000,60,0.1500000000
P001980,0.0808449952,5,NEGAR,,,
P001981,0.0293991398,9,APROVAR,0.0230000000,60,0.1000000000
P001982,0.2154023286,3,NEGAR,,,
P001983,0.0235990431,9,APROVAR,0.0230000000,60,0.1000000000
P001984,0.2261630471,2,NEGAR,,,
P001985,0.0363918467,8,APROVAR,0.0240000000,60,0.1500000000
P001986,0.1129978359,4,NEGAR,,,
P001987,0.2681493897,2,NEGAR,,,
P001988,0.1010793969,4,NEGAR,,,
P001989,0.0185846330,10,APROVAR,0.0225000000,60,0.1000000000
P001990,0.1037421946,4,NEGAR,,,
P001991,0.2977297768,2,NEGAR,,,
P001992,0.4532455953,1,NEGAR,,,
P001993,0.0741798091,6,APROVAR,0.0260000000,48,0.2000000000
P001994,0.2096139942,3,NEGAR,,,
P001995,0.3056685023,2,NEGAR,,,
P001996,0.4579726520,1,NEGAR,,,
P001997,0.0179625611,10,APROVAR,0.0225000000,60,0.1000000000
P001998,0.0977291941,5,NEGAR,,,
P001999,0.0654669132,6,APROVAR,0.0260000000,48,0.2000000000
P002000,0.0294456761,9,APROVAR,0.0230000000,60,0.1000000000
P002001,0.1815646221,3,NEGAR,,,
P002002,0.0776894851,5,NEGAR,,,
P002003,0.2017214647,3,NEGAR,,,
P002004,0.0344341544,9,APROVAR,0.0230000000,60,0.1000000000
P002005,0.2109167244,3,NEGAR,,,
P002006,0.0394261103,8,APROVAR,0.0240000000,60,0.1500000000
P002007,0.2797333175,2,NEGAR,,,
P002008,0.0802922843,5,NEGAR,,,
P002009,0.0538078971,7,APROVAR,0.0250000000,60,0.1500000000
P002010,0.4491118645,1,NEGAR,,,
P002011,0.0823397850,5,NEGAR,,,
P002012,0.0601421247,6,APROVAR,0.0260000000,48,0.2000000000
P002013,0.0727966756,6,APROVAR,0.0260000000,48,0.2000000000
P002014,0.0560956732,7,APROVAR,0.0250000000,60,0.1500000000
P002015,0.0261729718,9,APROVAR,0.0230000000,60,0.1000000000
P002016,0.1001778733,4,NEGAR,,,
P002017,0.0269870281,9,APROVAR,0.0230000000,60,0.1000000000
P002018,0.0564236174,7,APROVAR,0.0250000000,60,0.1500000000
P002019,0.2624234969,2,NEGAR,,,
P002020,0.1238925909,4,NEGAR,,,
P002021,0.1140432047,4,NEGAR,,,
P002022,0.3914566960,1,NEGAR,,,
P002023,0.0729656282,6,APROVAR,0.0260000000,48,0.2000000000
P002024,0.1411226681,4,NEGAR,,,
P002025,0.1522188273,3,NEGAR,,,
P002026,0.1151621904,4,NEGAR,,,
P002027,0.2746519026,2,NEGAR,,,
P002028,0.3149176214,2,NEGAR,,,
P002029,0.0712013170,6,APROVAR,0.0260000000,48,0.2000000000
P002030,0.0717149943,6,APROVAR,0.0260000000,48,0.2000000000
P002031,0.0295106872,9,APROVAR,0.0230000000,60,0.1000000000
P002032,0.2994194821,2,NEGAR,,,
P002033,0.0242838121,9,APROVAR,0.0230000000,60,0.1000000000
P002034,0.0548072732,7,APROVAR,0.0250000000,60,0.1500000000
P002035,0.1121213852,4,NEGAR,,,
P002036,0.1969497994,3,NEGAR,,,
P002037,0.2233505403,2,NEGAR,,,
P002038,0.1326095403,4,NEGAR,,,
P002039,0.0374220914,8,APROVAR,0.0240000000,60,0.1500000000
P002040,0.0355540997,8,APROVAR,0.0240000000,60,0.1500000000
P002041,0.2482892514,2,NEGAR,,,
P002042,0.1622382582,3,NEGAR,,,
P002043,0.1152077047,4,NEGAR,,,
P002044,0.0566491276,7,APROVAR,0.0250000000,60,0.1500000000
P002045,0.0412902381,8,APROVAR,0.0240000000,60,0.1500000000
P002046,0.1494003509,4,NEGAR,,,
P002047,0.0474265876,8,APROVAR,0.0240000000,60,0.1500000000
P002048,0.2788853622,2,NEGAR,,,
P002049,0.0343721160,9,APROVAR,0.0230000000,60,0.1000000000
P002050,0.4908191933,1,NEGAR,,,
P002051,0.0663457889,6,APROVAR,0.0260000000,48,0.2000000000
P002052,0.2410884467,2,NEGAR,,,
P002053,0.1046122006,4,NEGAR,,,
P002054,0.0449475350,8,APROVAR,0.0240000000,60,0.1500000000
P002055,0.0239934392,9,APROVAR,0.0230000000,60,0.1000000000
P002056,0.0446368137,8,APROVAR,0.0240000000,60,0.1500000000
P002057,0.0755410729,5,NEGAR,,,
P002058,0.2764728034,2,NEGAR,,,
P002059,0.0936874649,5,NEGAR,,,
P002060,0.0323379836,9,APROVAR,0.0230000000,60,0.1000000000
P002061,0.0833720056,5,NEGAR,,,
P002062,0.0814180077,5,NEGAR,,,
P002063,0.1991448506,3,NEGAR,,,
P002064,0.2914852630,2,NEGAR,,,
P002065,0.0621789225,6,APROVAR,0.0260000000,48,0.2000000000
P002066,0.2210145364,2,NEGAR,,,
P002067,0.0993162599,5,NEGAR,,,
P002068,0.1381756893,4,NEGAR,,,
P002069,0.0725482050,6,APROVAR,0.0260000000,48,0.2000000000
P002070,0.1752916548,3,NEGAR,,,
P002071,0.2508533880,2,NEGAR,,,
P002072,0.0361396611,8,APROVAR,0.0240000000,60,0.1500000000
P002073,0.0970419197,5,NEGAR,,,
P002074,0.3526369016,1,NEGAR,,,
P002075,0.0354155441,8,APROVAR,0.0240000000,60,0.1500000000
P002076,0.0376198254,8,APROVAR,0.0240000000,60,0.1500000000
P002077,0.0653647489,6,APROVAR,0.0260000000,48,0.2000000000
P002078,0.2702266489,2,NEGAR,,,
P002079,0.4016506632,1,NEGAR,,,
P002080,0.1727084166,3,NEGAR,,,
P002081,0.0402892314,8,APROVAR,0.0240000000,60,0.1500000000
P002082,0.0357067538,8,APROVAR,0.0240000000,60,0.1500000000
P002083,0.0431237977,8,APROVAR,0.0240000000,60,0.1500000000
P002084,0.0381909331,8,APROVAR,0.0240000000,60,0.1500000000
P002085,0.1818746676,3,NEGAR,,,
P002086,0.1171212337,4,NEGAR,,,
P002087,0.1905581910,3,NEGAR,,,
P002088,0.1705320636,3,NEGAR,,,
P002089,0.1570023038,3,NEGAR,,,
P002090,0.0434173586,8,APROVAR,0.0240000000,60,0.1500000000
P002091,0.1442826143,4,NEGAR,,,
P002092,0.4867708434,1,NEGAR,,,
P002093,0.0685079394,6,APROVAR,0.0260000000,48,0.2000000000
P002094,0.2011566980,3,NEGAR,,,
P002095,0.1661990537,3,NEGAR,,,
P002096,0.0239384939,9,APROVAR,0.0230000000,60,0.1000000000
P002097,0.0949728274,5,NEGAR,,,
P002098,0.3001339532,2,NEGAR,,,
P002099,0.0204248575,9,APROVAR,0.0230000000,60,0.1000000000
P002100,0.2917681155,2,NEGAR,,,
P002101,0.0409584373,8,APROVAR,0.0240000000,60,0.1500000000
P002102,0.0233760838,9,APROVAR,0.0230000000,60,0.1000000000
P002103,0.0242650155,9,APROVAR,0.0230000000,60,0.1000000000
P002104,0.0708384191,6,APROVAR,0.0260000000,48,0.2000000000
P002105,0.1219373158,4,NEGAR,,,
P002106,0.0926760037,5,NEGAR,,,
P002107,0.0324420080,9,APROVAR,0.0230000000,60,0.1000000000
P002108,0.0214556875,9,APROVAR,0.0230000000,60,0.1000000000
P002109,0.2873628455,2,NEGAR,,,
P002110,0.0591780779,7,APROVAR,0.0250000000,60,0.1500000000
P002111,0.1921816856,3,NEGAR,,,
P002112,0.0467571899,8,APROVAR,0.0240000000,60,0.1500000000
P002113,0.1300218353,4,NEGAR,,,
P002114,0.1083560872,4,NEGAR,,,
P002115,0.2241790051,2,NEGAR,,,
P002116,0.0438078091,8,APROVAR,0.0240000000,60,0.1500000000
P002117,0.1585001984,3,NEGAR,,,
P002118,0.0542751276,7,APROVAR,0.0250000000,60,0.1500000000
P002119,0.0997426115,5,NEGAR,,,
P002120,0.0398647070,8,APROVAR,0.0240000000,60,0.1500000000
P002121,0.0217695081,9,APROVAR,0.0230000000,60,0.1000000000
P002122,0.1214750161,4,NEGAR,,,
P002123,0.3137941861,2,NEGAR,,,
P002124,0.1096436233,4,NEGAR,,,
P002125,0.0530753165,7,APROVAR,0.0250000000,60,0.1500000000
P002126,0.2955714793,2,NEGAR,,,
P002127,0.1904115539,3,NEGAR,,,
P002128,0.3389342110,2,NEGAR,,,
P002129,0.2029060086,3,NEGAR,,,
P002130,0.1435454263,4,NEGAR,,,
P002131,0.0575412796,7,APROVAR,0.0250000000,60,0.1500000000
P002132,0.2373998136,2,NEGAR,,,
P002133,0.1072675907,4,NEGAR,,,
P002134,0.1286714748,4,NEGAR,,,
P002135,0.1030096865,4,NEGAR,,,
P002136,0.0561334501,7,APROVAR,0.0250000000,60,0.1500000000
P002137,0.0456284188,8,APROVAR,0.0240000000,60,0.1500000000
P002138,0.0212658423,9,APROVAR,0.0230000000,60,0.1000000000
P002139,0.3062945931,2,NEGAR,,,
P002140,0.0174279191,10,APROVAR,0.0225000000,60,0.1000000000
P002141,0.2052279610,3,NEGAR,,,
P002142,0.2025217624,3,NEGAR,,,
P002143,0.2038730976,3,NEGAR,,,
P002144,0.0427182776,8,APROVAR,0.0240000000,60,0.1500000000
P002145,0.0333934029,9,APROVAR,0.0230000000,60,0.1000000000
P002146,0.0325017680,9,APROVAR,0.0230000000,60,0.1000000000
P002147,0.0313762100,9,APROVAR,0.0230000000,60,0.1000000000
P002148,0.0775434125,5,NEGAR,,,
P002149,0.3387933395,2,NEGAR,,,
P002150,0.0604476992,6,APROVAR,0.0260000000,48,0.2000000000
P002151,0.1001431242,4,NEGAR,,,
P002152,0.4386908075,1,NEGAR,,,
P002153,0.0525805173,7,APROVAR,0.0250000000,60,0.1500000000
P002154,0.0354004059,8,APROVAR,0.0240000000,60,0.1500000000
P002155,0.1079118521,4,NEGAR,,,
P002156,0.0415981487,8,APROVAR,0.0240000000,60,0.1500000000
P002157,0.0397897062,8,APROVAR,0.0240000000,60,0.1500000000
P002158,0.0386222316,8,APROVAR,0.0240000000,60,0.1500000000
P002159,0.0831641358,5,NEGAR,,,
P002160,0.1211953355,4,NEGAR,,,
P002161,0.4568048005,1,NEGAR,,,
P002162,0.0427523591,8,APROVAR,0.0240000000,60,0.1500000000
P002163,0.3463868723,2,NEGAR,,,
P002164,0.0403708970,8,APROVAR,0.0240000000,60,0.1500000000
P002165,0.0547312507,7,APROVAR,0.0250000000,60,0.1500000000
P002166,0.0425750776,8,APROVAR,0.0240000000,60,0.1500000000
P002167,0.0282680796,9,APROVAR,0.0230000000,60,0.1000000000
P002168,0.1387134089,4,NEGAR,,,
P002169,0.2619332022,2,NEGAR,,,
P002170,0.0769402018,5,NEGAR,,,
P002171,0.0961435488,5,NEGAR,,,
P002172,0.0479587062,8,APROVAR,0.0240000000,60,0.1500000000
P002173,0.0437427065,8,APROVAR,0.0240000000,60,0.1500000000
P002174,0.1508262803,3,NEGAR,,,
P002175,0.0494783700,8,APROVAR,0.0240000000,60,0.1500000000
P002176,0.0542758352,7,APROVAR,0.0250000000,60,0.1500000000
P002177,0.2895619788,2,NEGAR,,,
P002178,0.0865205627,5,NEGAR,,,
P002179,0.0538149616,7,APROVAR,0.0250000000,60,0.1500000000
P002180,0.2447128953,2,NEGAR,,,
P002181,0.0408928818,8,APROVAR,0.0240000000,60,0.1500000000
P002182,0.3487512382,2,NEGAR,,,
P002183,0.5620887587,1,NEGAR,,,
P002184,0.0428820780,8,APROVAR,0.0240000000,60,0.1500000000
P002185,0.0661906212,6,APROVAR,0.0260000000,48,0.2000000000
P002186,0.2206616805,2,NEGAR,,,
P002187,0.1076152427,4,NEGAR,,,
P002188,0.1389057449,4,NEGAR,,,
P002189,0.0713214191,6,APROVAR,0.0260000000,48,0.2000000000
P002190,0.0795671445,5,NEGAR,,,
P002191,0.1941115103,3,NEGAR,,,
P002192,0.1134472812,4,NEGAR,,,
P002193,0.3098622539,2,NEGAR,,,
P002194,0.0477687559,8,APROVAR,0.0240000000,60,0.1500000000
P002195,0.2101613106,3,NEGAR,,,
P002196,0.0406821023,8,APROVAR,0.0240000000,60,0.1500000000
P002197,0.0240574328,9,APROVAR,0.0230000000,60,0.1000000000
P002198,0.2421936774,2,NEGAR,,,
P002199,0.1060294266,4,NEGAR,,,
P002200,0.1720985905,3,NEGAR,,,
P002201,0.0385460101,8,APROVAR,0.0240000000,60,0.1500000000
P002202,0.2444182410,2,NEGAR,,,
P002203,0.4367042818,1,NEGAR,,,
P002204,0.0347547209,9,APROVAR,0.0230000000,60,0.1000000000
P002205,0.0439211695,8,APROVAR,0.0240000000,60,0.1500000000
P002206,0.1997865260,3,NEGAR,,,
P002207,0.2802782637,2,NEGAR,,,
P002208,0.2572655462,2,NEGAR,,,
P002209,0.0187411372,10,APROVAR,0.0225000000,60,0.1000000000
P002210,0.0538346041,7,APROVAR,0.0250000000,60,0.1500000000
P002211,0.0451307781,8,APROVAR,0.0240000000,60,0.1500000000
P002212,0.0237201785,9,APROVAR,0.0230000000,60,0.1000000000
P002213,0.0374929971,8,APROVAR,0.0240000000,60,0.1500000000
P002214,0.2932830103,2,NEGAR,,,
P002215,0.1153886919,4,NEGAR,,,
P002216,0.0774571480,5,NEGAR,,,
P002217,0.3940804276,1,NEGAR,,,
P002218,0.3262872993,2,NEGAR,,,
P002219,0.0243319629,9,APROVAR,0.0230000000,60,0.1000000000
P002220,0.3534941908,1,NEGAR,,,
P002221,0.1563947631,3,NEGAR,,,
P002222,0.1462135176,4,NEGAR,,,
P002223,0.1850025085,3,NEGAR,,,
P002224,0.0461953858,8,APROVAR,0.0240000000,60,0.1500000000
